"Rk","G","Month","Day","Year","Age.Year","Age.Day","Tm","X","Opp","X.1","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","PM","Season","Date","Status","Name","LName"
46,46,2,11,2005,20,43,"CLE","","DEN","L (-5)","1","43:00:00",12,29,0.414,1,6,0.167,10,12,0.833,2,4,6,6,1,0,4,2,35,21.7,-13,2,2005-02-11,"Regular Season","Lebron","James"
47,47,2,13,2005,20,45,"CLE","","LAL","W (+14)","1","46:00:00",8,20,0.4,0,0,NA,9,10,0.9,2,6,8,9,3,1,3,3,25,22.8,9,2,2005-02-13,"Regular Season","Lebron","James"
48,48,2,16,2005,20,48,"CLE","","ATL","W (+22)","1","37:00:00",11,20,0.55,2,2,1,4,5,0.8,0,5,5,6,3,0,3,0,28,23.7,27,2,2005-02-16,"Regular Season","Lebron","James"
49,49,2,17,2005,20,49,"CLE","@","MIN","L (-6)","1","41:00:00",10,19,0.526,1,2,0.5,5,6,0.833,2,5,7,8,1,0,2,0,26,23.8,-1,2,2005-02-17,"Regular Season","Lebron","James"
50,50,2,23,2005,20,55,"CLE","","CHI","W (+9)","1","44:00:00",8,17,0.471,1,1,1,10,15,0.667,1,5,6,11,5,0,3,2,27,27.4,7,2,2005-02-23,"Regular Season","Lebron","James"
51,51,2,25,2005,20,57,"CLE","@","IND","L (-24)","1","41:00:00",9,25,0.36,0,1,0,3,4,0.75,3,4,7,5,2,1,2,0,21,14.2,-11,2,2005-02-25,"Regular Season","Lebron","James"
52,52,2,27,2005,20,59,"CLE","@","NJN","L (-6)","1","45:00:00",9,20,0.45,1,2,0.5,9,10,0.9,1,3,4,7,2,0,5,4,28,19.1,-10,2,2005-02-27,"Regular Season","Lebron","James"
53,53,2,28,2005,20,60,"CLE","","SAS","L (-2)","1","45:00:00",6,22,0.273,1,4,0.25,7,10,0.7,1,7,8,7,0,0,2,3,20,10.3,2,2,2005-02-28,"Regular Season","Lebron","James"
54,54,3,2,2005,20,62,"CLE","","SEA","L (-17)","1","41:00:00",11,20,0.55,5,7,0.714,5,8,0.625,0,5,5,5,0,0,4,2,32,21.4,-7,2,2005-03-02,"Regular Season","Lebron","James"
55,55,3,4,2005,20,64,"CLE","@","PHI","L (-9)","1","40:00:00",12,21,0.571,0,1,0,10,12,0.833,1,6,7,7,4,0,6,1,34,28.3,-10,2,2005-03-04,"Regular Season","Lebron","James"
56,56,3,6,2005,20,66,"CLE","","MIA","L (-20)","1","41:00:00",9,19,0.474,0,1,0,5,7,0.714,0,4,4,5,2,0,1,1,23,17.8,-17,2,2005-03-06,"Regular Season","Lebron","James"
57,57,3,8,2005,20,68,"CLE","","ORL","W (+19)","1","40:00:00",9,22,0.409,2,6,0.333,3,4,0.75,0,7,7,8,1,1,1,3,23,18,18,2,2005-03-08,"Regular Season","Lebron","James"
58,58,3,13,2005,20,73,"CLE","","IND","W (+12)","1","44:00:00",12,23,0.522,1,5,0.2,10,11,0.909,2,3,5,5,1,0,4,1,35,25.7,12,2,2005-03-13,"Regular Season","Lebron","James"
59,59,3,15,2005,20,75,"CLE","","UTA","W (+19)","1","35:00:00",11,15,0.733,2,5,0.4,12,16,0.75,2,7,9,2,0,1,1,1,36,32.5,22,2,2005-03-15,"Regular Season","Lebron","James"
60,60,3,16,2005,20,76,"CLE","@","MIL","L (-8)","1","45:00:00",13,26,0.5,4,9,0.444,4,7,0.571,1,6,7,6,1,0,5,0,34,22.5,-14,2,2005-03-16,"Regular Season","Lebron","James"
61,61,3,18,2005,20,78,"CLE","","PHI","L (-12)","1","46:00:00",3,20,0.15,0,4,0,10,12,0.833,0,8,8,8,4,0,4,0,16,10.4,-8,2,2005-03-18,"Regular Season","Lebron","James"
62,62,3,20,2005,20,80,"CLE","@","TOR","L (-7)","1","48:00:00",18,36,0.5,6,12,0.5,14,15,0.933,2,8,10,5,2,0,4,0,56,42.9,-7,2,2005-03-20,"Regular Season","Lebron","James"
63,63,3,22,2005,20,82,"CLE","","DET","W (+15)","1","43:00:00",11,24,0.458,2,7,0.286,5,8,0.625,1,5,6,6,1,0,0,1,29,22.4,21,2,2005-03-22,"Regular Season","Lebron","James"
64,64,3,24,2005,20,84,"CLE","@","HOU","L (-19)","1","42:00:00",7,22,0.318,1,4,0.25,4,7,0.571,0,4,4,8,1,0,2,1,19,10.6,-17,2,2005-03-24,"Regular Season","Lebron","James"
65,65,3,26,2005,20,86,"CLE","@","DAL","L (-31)","1","36:00:00",7,17,0.412,0,2,0,5,6,0.833,1,3,4,6,0,0,3,1,19,11.9,-24,2,2005-03-26,"Regular Season","Lebron","James"
66,66,3,28,2005,20,88,"CLE","@","NOH","W (+1)","1","53:00:00",16,29,0.552,3,10,0.3,9,11,0.818,2,4,6,3,4,0,10,3,44,26.8,1,2,2005-03-28,"Regular Season","Lebron","James"
67,67,3,29,2005,20,89,"CLE","","LAC","W (+10)","1","41:00:00",7,20,0.35,2,8,0.25,6,7,0.857,0,7,7,5,2,1,1,0,22,17.7,11,2,2005-03-29,"Regular Season","Lebron","James"
68,68,3,31,2005,20,91,"CLE","@","CHI","L (-12)","1","53:00:00",10,28,0.357,1,4,0.25,5,11,0.455,4,2,6,7,4,2,3,5,26,16.7,-12,2,2005-03-31,"Regular Season","Lebron","James"
69,69,4,1,2005,20,92,"CLE","","SAC","L (-19)","1","44:00:00",13,21,0.619,2,4,0.5,7,10,0.7,0,8,8,9,2,0,7,2,35,27.2,-15,2,2005-04-01,"Regular Season","Lebron","James"
70,70,4,3,2005,20,94,"CLE","","DAL","W (+20)","1","48:00:00",10,23,0.435,4,8,0.5,13,13,1,2,8,10,7,2,1,6,3,37,29.1,20,2,2005-04-03,"Regular Season","Lebron","James"
71,71,4,5,2005,20,96,"CLE","","NJN","L (-31)","1","40:00:00",9,19,0.474,3,6,0.5,3,6,0.5,2,7,9,4,2,2,6,2,24,16,-21,2,2005-04-05,"Regular Season","Lebron","James"
72,72,4,6,2005,20,97,"CLE","@","IND","L (-21)","1","33:00:00",9,18,0.5,0,3,0,2,4,0.5,2,2,4,3,1,0,2,2,20,12.5,-15,2,2005-04-06,"Regular Season","Lebron","James"
73,73,4,8,2005,20,99,"CLE","@","PHI","L (-5)","1","48:00:00",12,30,0.4,2,6,0.333,11,11,1,4,9,13,7,5,0,5,1,37,30.8,-5,2,2005-04-08,"Regular Season","Lebron","James"
74,74,4,9,2005,20,100,"CLE","","MIL","W (+17)","1","47:00:00",15,26,0.577,7,13,0.538,3,3,1,1,9,10,10,2,1,3,2,40,37.1,13,2,2005-04-09,"Regular Season","Lebron","James"
75,75,4,11,2005,20,102,"CLE","@","ORL","W (+8)","1","48:00:00",12,23,0.522,1,6,0.167,8,10,0.8,1,6,7,6,5,1,2,4,33,29.7,8,2,2005-04-11,"Regular Season","Lebron","James"
76,76,4,14,2005,20,105,"CLE","","NYK","L (-6)","1","42:00:00",7,25,0.28,4,13,0.308,9,14,0.643,1,17,18,7,2,2,4,3,27,19.2,1,2,2005-04-14,"Regular Season","Lebron","James"
77,77,4,15,2005,20,106,"CLE","@","WAS","L (-8)","1","48:00:00",16,33,0.485,1,6,0.167,5,8,0.625,2,4,6,6,1,0,1,3,38,25.7,-8,2,2005-04-15,"Regular Season","Lebron","James"
78,78,4,17,2005,20,108,"CLE","@","DET","L (-3)","1","45:00:00",12,35,0.343,2,7,0.286,11,14,0.786,3,8,11,6,0,1,1,0,37,24.5,-6,2,2005-04-17,"Regular Season","Lebron","James"
79,79,4,19,2005,20,110,"CLE","","BOS","W (+14)","1","47:00:00",13,27,0.481,2,3,0.667,4,5,0.8,1,7,8,6,5,0,3,3,32,25.7,13,2,2005-04-19,"Regular Season","Lebron","James"
80,80,4,20,2005,20,111,"CLE","@","TOR","W (+9)","1","48:00:00",10,23,0.435,2,8,0.25,5,10,0.5,2,12,14,14,0,1,2,1,27,26,9,2,2005-04-20,"Regular Season","Lebron","James"
1,1,11,2,2005,20,307,"CLE","","NOK","W (+22)","1","33:23:00",9,16,0.563,6,7,0.857,7,8,0.875,1,2,3,4,2,0,3,3,31,24.9,22,3,2005-11-02,"Regular Season","Lebron","James"
2,2,11,4,2005,20,309,"CLE","@","SAS","L (-26)","1","36:34:00",7,16,0.438,0,3,0,6,7,0.857,0,6,6,4,0,1,3,3,20,12.3,-19,3,2005-11-04,"Regular Season","Lebron","James"
3,3,11,5,2005,20,310,"CLE","@","MEM","L (-7)","1","40:51:00",14,29,0.483,4,9,0.444,4,5,0.8,0,2,2,6,2,0,2,2,36,24.9,-3,3,2005-11-05,"Regular Season","Lebron","James"
4,4,11,7,2005,20,312,"CLE","@","TOR","W (+12)","1","36:28:00",9,17,0.529,0,2,0,9,12,0.75,0,3,3,6,1,2,1,3,27,22.8,0,3,2005-11-07,"Regular Season","Lebron","James"
5,5,11,9,2005,20,314,"CLE","","SEA","W (+27)","1","35:38:00",10,18,0.556,0,2,0,11,11,1,1,4,5,1,0,1,4,1,31,21.3,25,3,2005-11-09,"Regular Season","Lebron","James"
6,6,11,11,2005,20,316,"CLE","","MEM","W (+19)","1","25:40:00",5,11,0.455,0,1,0,6,6,1,1,5,6,2,3,1,3,5,16,12.6,24,3,2005-11-11,"Regular Season","Lebron","James"
7,7,11,13,2005,20,318,"CLE","@","ORL","W (+8)","1","48:54:00",9,20,0.45,1,4,0.25,7,11,0.636,0,5,5,3,0,1,2,2,26,15.5,7,3,2005-11-13,"Regular Season","Lebron","James"
8,8,11,15,2005,20,320,"CLE","","WAS","W (+15)","1","42:26:00",15,23,0.652,2,3,0.667,5,5,1,1,9,10,4,0,2,3,1,37,31.1,17,3,2005-11-15,"Regular Season","Lebron","James"
9,9,11,18,2005,20,323,"CLE","","ORL","W (+18)","1","33:56:00",6,17,0.353,0,3,0,4,6,0.667,1,5,6,4,2,0,4,2,16,7.9,25,3,2005-11-18,"Regular Season","Lebron","James"
10,10,11,19,2005,20,324,"CLE","@","PHI","W (+3)","1","46:51:00",14,24,0.583,0,2,0,8,10,0.8,2,9,11,10,1,1,5,1,36,31.4,8,3,2005-11-19,"Regular Season","Lebron","James"
11,11,11,22,2005,20,327,"CLE","","BOS","W (+22)","1","40:59:00",13,20,0.65,1,3,0.333,9,11,0.818,0,5,5,4,2,2,1,4,36,31.5,14,3,2005-11-22,"Regular Season","Lebron","James"
12,12,11,24,2005,20,329,"CLE","@","IND","L (-22)","1","43:02:00",6,20,0.3,0,4,0,7,11,0.636,1,9,10,4,5,1,6,4,19,10.1,-18,3,2005-11-24,"Regular Season","Lebron","James"
13,13,11,26,2005,20,331,"CLE","","MIN","L (-4)","1","44:04:00",13,29,0.448,6,11,0.545,6,6,1,2,3,5,2,4,0,2,2,38,27.8,-3,3,2005-11-26,"Regular Season","Lebron","James"
14,14,11,30,2005,20,335,"CLE","","LAC","W (+7)","1","49:56:00",7,20,0.35,0,3,0,14,17,0.824,0,7,7,9,1,1,6,1,28,19.3,6,3,2005-11-30,"Regular Season","Lebron","James"
15,15,12,2,2005,20,337,"CLE","@","SEA","L (-7)","1","45:07:00",14,27,0.519,0,5,0,6,8,0.75,0,3,3,8,1,3,1,1,34,28.1,-2,3,2005-12-02,"Regular Season","Lebron","James"
16,16,12,3,2005,20,338,"CLE","@","LAC","L (-12)","1","44:41:00",8,25,0.32,3,5,0.6,11,14,0.786,0,5,5,6,1,1,1,3,30,19.7,-11,3,2005-12-03,"Regular Season","Lebron","James"
17,17,12,6,2005,20,341,"CLE","@","SAC","W (+5)","1","44:19:00",10,23,0.435,1,5,0.2,9,12,0.75,2,4,6,6,2,3,5,2,30,21.8,3,3,2005-12-06,"Regular Season","Lebron","James"
18,18,12,9,2005,20,344,"CLE","","NJN","L (-9)","1","44:49:00",11,26,0.423,0,4,0,10,15,0.667,2,4,6,3,0,1,7,3,32,13.4,-4,3,2005-12-09,"Regular Season","Lebron","James"
19,19,12,10,2005,20,345,"CLE","@","MIL","L (-5)","1","42:48:00",19,29,0.655,5,9,0.556,9,10,0.9,0,7,7,7,2,0,3,5,52,42.9,-3,3,2005-12-10,"Regular Season","Lebron","James"
20,20,12,13,2005,20,348,"CLE","","ATL","L (-6)","1","45:08:00",13,23,0.565,3,6,0.5,10,16,0.625,0,10,10,6,2,0,6,5,39,26.9,-4,3,2005-12-13,"Regular Season","Lebron","James"
21,21,12,15,2005,20,350,"CLE","","DEN","W (+9)","1","45:06:00",11,18,0.611,1,4,0.25,3,6,0.5,0,4,4,9,1,0,3,3,26,20.9,16,3,2005-12-15,"Regular Season","Lebron","James"
22,22,12,17,2005,20,352,"CLE","","MIA","W (+8)","1","46:23:00",12,19,0.632,2,4,0.5,15,16,0.938,0,5,5,10,1,0,4,3,41,36.4,9,3,2005-12-17,"Regular Season","Lebron","James"
23,23,12,20,2005,20,355,"CLE","","UTA","W (+25)","1","28:55:00",8,12,0.667,1,1,1,8,9,0.889,2,4,6,4,3,2,5,1,25,23.8,20,3,2005-12-20,"Regular Season","Lebron","James"
24,24,12,22,2005,20,357,"CLE","@","CHI","W (+8)","1","43:51:00",12,25,0.48,4,6,0.667,9,13,0.692,0,5,5,6,4,0,2,2,37,29.6,15,3,2005-12-22,"Regular Season","Lebron","James"
25,25,12,23,2005,20,358,"CLE","","IND","W (+5)","1","43:51:00",4,16,0.25,0,1,0,6,11,0.545,1,7,8,9,1,0,3,1,14,9.1,1,3,2005-12-23,"Regular Season","Lebron","James"
26,26,12,26,2005,20,361,"CLE","","CHI","W (+11)","1","44:58:00",12,25,0.48,0,5,0,8,12,0.667,1,7,8,6,2,2,2,0,32,26.1,14,3,2005-12-26,"Regular Season","Lebron","James"
27,27,12,27,2005,20,362,"CLE","@","NJN","L (-5)","1","40:18:00",12,21,0.571,1,5,0.2,6,9,0.667,1,9,10,8,2,0,4,3,31,25.7,-2,3,2005-12-27,"Regular Season","Lebron","James"
28,28,12,31,2005,21,1,"CLE","","DET","W (+13)","1","44:33:00",11,22,0.5,2,5,0.4,6,7,0.857,1,6,7,7,4,1,5,2,30,24.9,5,3,2005-12-31,"Regular Season","Lebron","James"
29,29,1,4,2006,21,5,"CLE","@","MIL","W (+7)","1","45:42:00",12,29,0.414,2,8,0.25,6,7,0.857,2,9,11,11,5,1,4,1,32,29.2,8,3,2006-01-04,"Regular Season","Lebron","James"
30,30,1,5,2006,21,6,"CLE","","HOU","L (-9)","1","44:15:00",13,19,0.684,3,7,0.429,3,6,0.5,1,8,9,5,1,0,3,4,32,25.7,-10,3,2006-01-05,"Regular Season","Lebron","James"
31,31,1,7,2006,21,8,"CLE","","MIL","W (+8)","1","45:12:00",14,22,0.636,3,7,0.429,4,9,0.444,2,5,7,6,0,1,0,1,35,30.6,4,3,2006-01-07,"Regular Season","Lebron","James"
32,32,1,10,2006,21,11,"CLE","","NYK","L (-8)","1","46:00:00",14,31,0.452,0,7,0,8,11,0.727,0,7,7,7,0,1,1,0,36,25.4,-2,3,2006-01-10,"Regular Season","Lebron","James"
33,33,1,12,2006,21,13,"CLE","@","LAL","L (-1)","1","40:06:00",11,22,0.5,2,3,0.667,4,9,0.444,0,2,2,9,0,0,5,2,28,16.1,5,3,2006-01-12,"Regular Season","Lebron","James"
34,34,1,14,2006,21,15,"CLE","@","PHO","L (-9)","1","43:45:00",18,28,0.643,5,8,0.625,5,5,1,0,7,7,8,1,0,1,1,46,40.9,-5,3,2006-01-14,"Regular Season","Lebron","James"
35,35,1,15,2006,21,16,"CLE","@","POR","L (-2)","1","41:19:00",10,26,0.385,1,5,0.2,8,11,0.727,2,11,13,7,1,3,2,3,29,23.1,12,3,2006-01-15,"Regular Season","Lebron","James"
36,36,1,18,2006,21,19,"CLE","@","DEN","L (-1)","1","41:35:00",7,20,0.35,2,6,0.333,8,15,0.533,2,9,11,9,0,0,2,5,24,16.4,-3,3,2006-01-18,"Regular Season","Lebron","James"
37,37,1,20,2006,21,21,"CLE","@","GSW","L (-20)","1","35:12:00",5,22,0.227,0,3,0,4,6,0.667,1,8,9,6,0,0,6,3,14,-0.1,-9,3,2006-01-20,"Regular Season","Lebron","James"
38,38,1,21,2006,21,22,"CLE","@","UTA","W (+18)","1","42:47:00",19,35,0.543,4,8,0.5,9,11,0.818,0,5,5,8,2,0,3,4,51,37.8,20,3,2006-01-21,"Regular Season","Lebron","James"
39,39,1,24,2006,21,25,"CLE","","IND","W (+30)","1","35:22:00",7,21,0.333,2,5,0.4,7,10,0.7,0,7,7,8,2,2,1,0,23,20,33,3,2006-01-24,"Regular Season","Lebron","James"
40,40,1,25,2006,21,26,"CLE","@","ATL","W (+9)","1","45:54:00",11,22,0.5,1,5,0.2,15,20,0.75,1,8,9,6,3,1,5,2,38,30.2,10,3,2006-01-25,"Regular Season","Lebron","James"
41,41,1,27,2006,21,28,"CLE","@","IND","W (+4)","1","45:06:00",12,23,0.522,1,2,0.5,5,8,0.625,1,6,7,9,3,1,6,1,30,23.6,4,3,2006-01-27,"Regular Season","Lebron","James"
42,42,1,29,2006,21,30,"CLE","","PHO","W (+7)","1","42:45:00",17,33,0.515,3,7,0.429,7,12,0.583,1,10,11,7,1,1,6,1,44,29.6,5,3,2006-01-29,"Regular Season","Lebron","James"
43,43,1,30,2006,21,31,"CLE","@","CHA","W (+12)","1","31:34:00",11,19,0.579,2,6,0.333,6,11,0.545,1,5,6,6,5,1,4,2,30,26.4,30,3,2006-01-30,"Regular Season","Lebron","James"
44,44,2,1,2006,21,33,"CLE","","NJN","W (+6)","1","44:26:00",8,21,0.381,0,2,0,10,12,0.833,0,11,11,10,1,1,4,2,26,20.9,5,3,2006-02-01,"Regular Season","Lebron","James"
45,45,2,2,2006,21,34,"CLE","@","MIA","L (-28)","1","39:18:00",12,29,0.414,2,5,0.4,3,3,1,1,4,5,7,1,0,1,0,29,20.3,-15,3,2006-02-02,"Regular Season","Lebron","James"
46,46,2,4,2006,21,36,"CLE","","PHI","L (-5)","1","47:11:00",10,17,0.588,2,7,0.286,9,10,0.9,2,2,4,6,2,1,4,0,31,27.6,-7,3,2006-02-04,"Regular Season","Lebron","James"
47,47,2,6,2006,21,38,"CLE","","MIL","W (+3)","1","45:21:00",9,20,0.45,2,7,0.286,2,4,0.5,0,9,9,12,0,2,4,4,22,17.7,-3,3,2006-02-06,"Regular Season","Lebron","James"
48,48,2,8,2006,21,40,"CLE","@","MIN","W (+6)","1","45:38:00",11,34,0.324,1,5,0.2,12,17,0.706,1,10,11,8,1,0,0,3,35,22.7,10,3,2006-02-08,"Regular Season","Lebron","James"
49,49,2,10,2006,21,42,"CLE","@","WAS","L (-12)","1","45:23:00",6,23,0.261,0,3,0,6,8,0.75,1,8,9,8,1,0,2,2,18,10.4,-13,3,2006-02-10,"Regular Season","Lebron","James"
50,50,2,11,2006,21,43,"CLE","","GSW","L (-8)","1","43:48:00",10,17,0.588,5,6,0.833,8,8,1,1,4,5,6,1,2,2,5,33,29.6,-15,3,2006-02-11,"Regular Season","Lebron","James"
51,51,2,13,2006,21,45,"CLE","","SAS","W (+14)","1","40:43:00",19,33,0.576,1,3,0.333,5,8,0.625,2,1,3,5,4,0,2,0,44,34.5,12,3,2006-02-13,"Regular Season","Lebron","James"
52,52,2,15,2006,21,47,"CLE","@","BOS","W (+4)","1","53:55:00",16,32,0.5,0,5,0,11,15,0.733,1,11,12,11,2,4,2,5,43,37.9,5,3,2006-02-15,"Regular Season","Lebron","James"
53,53,2,21,2006,21,53,"CLE","","ORL","W (+13)","1","42:51:00",10,24,0.417,1,5,0.2,5,7,0.714,0,2,2,9,1,2,2,0,26,19.7,21,3,2006-02-21,"Regular Season","Lebron","James"
54,54,2,22,2006,21,54,"CLE","@","PHI","L (-9)","1","43:07:00",13,24,0.542,1,4,0.25,6,10,0.6,3,3,6,5,2,1,6,3,33,21.8,-7,3,2006-02-22,"Regular Season","Lebron","James"
55,55,2,24,2006,21,56,"CLE","","WAS","L (-8)","1","47:46:00",7,21,0.333,3,8,0.375,8,19,0.421,0,7,7,9,1,0,4,2,25,13.3,-8,3,2006-02-24,"Regular Season","Lebron","James"
56,56,2,26,2006,21,58,"CLE","@","DET","L (-12)","1","37:46:00",9,20,0.45,2,3,0.667,2,3,0.667,1,8,9,7,0,0,3,3,22,15,-17,3,2006-02-26,"Regular Season","Lebron","James"
57,57,2,27,2006,21,59,"CLE","","DET","L (-12)","1","46:34:00",9,22,0.409,0,3,0,8,10,0.8,1,3,4,6,0,1,5,0,26,14.9,-10,3,2006-02-27,"Regular Season","Lebron","James"
58,58,3,1,2006,21,61,"CLE","","SAC","L (-7)","1","44:40:00",7,21,0.333,1,4,0.25,4,7,0.571,1,6,7,12,1,2,5,1,19,13.8,-5,3,2006-03-01,"Regular Season","Lebron","James"
59,59,3,2,2006,21,62,"CLE","@","CHI","W (+1)","1","46:37:00",11,27,0.407,0,3,0,11,13,0.846,2,9,11,8,0,1,5,4,33,21.5,4,3,2006-03-02,"Regular Season","Lebron","James"
60,60,3,5,2006,21,65,"CLE","","CHI","W (+19)","1","46:27:00",15,28,0.536,1,3,0.333,6,6,1,0,9,9,7,2,0,3,3,37,28.8,23,3,2006-03-05,"Regular Season","Lebron","James"
61,61,3,7,2006,21,67,"CLE","","TOR","W (+7)","1","43:44:00",5,17,0.294,2,6,0.333,5,6,0.833,1,11,12,8,1,0,2,2,17,14.5,14,3,2006-03-07,"Regular Season","Lebron","James"
62,62,3,8,2006,21,68,"CLE","@","TOR","W (+1)","1","44:17:00",13,24,0.542,1,3,0.333,8,12,0.667,1,5,6,6,1,0,0,2,35,28.4,-4,3,2006-03-08,"Regular Season","Lebron","James"
63,63,3,10,2006,21,70,"CLE","@","ORL","L (-29)","1","38:58:00",9,22,0.409,2,6,0.333,5,6,0.833,2,5,7,2,2,1,5,0,25,14.8,-18,3,2006-03-10,"Regular Season","Lebron","James"
64,64,3,12,2006,21,72,"CLE","@","MIA","L (-6)","1","45:17:00",11,27,0.407,1,6,0.167,24,28,0.857,2,5,7,4,0,1,5,2,47,31.5,-7,3,2006-03-12,"Regular Season","Lebron","James"
65,65,3,14,2006,21,74,"CLE","@","DAL","L (-4)","1","44:58:00",14,27,0.519,0,2,0,8,8,1,1,11,12,5,0,2,4,1,36,27.2,-8,3,2006-03-14,"Regular Season","Lebron","James"
66,66,3,17,2006,21,77,"CLE","","POR","W (+15)","1","44:10:00",9,23,0.391,1,6,0.167,8,10,0.8,2,7,9,5,6,0,1,2,27,24.9,14,3,2006-03-17,"Regular Season","Lebron","James"
67,67,3,19,2006,21,79,"CLE","","LAL","W (+1)","1","46:52:00",10,24,0.417,3,4,0.75,6,10,0.6,1,7,8,7,1,0,7,3,29,15.1,0,3,2006-03-19,"Regular Season","Lebron","James"
68,68,3,22,2006,21,82,"CLE","","CHA","W (+2)","1","50:11:00",10,21,0.476,1,5,0.2,16,23,0.696,0,11,11,12,0,1,5,4,37,29.3,5,3,2006-03-22,"Regular Season","Lebron","James"
69,69,3,24,2006,21,84,"CLE","","BOS","W (+12)","1","44:51:00",13,26,0.5,4,8,0.5,6,8,0.75,3,4,7,8,2,3,0,2,36,34.4,8,3,2006-03-24,"Regular Season","Lebron","James"
70,70,3,26,2006,21,86,"CLE","@","HOU","W (+2)","1","48:56:00",14,34,0.412,0,4,0,8,11,0.727,3,3,6,5,2,0,2,2,36,22.3,4,3,2006-03-26,"Regular Season","Lebron","James"
71,71,3,29,2006,21,89,"CLE","","DAL","W (+13)","1","43:26:00",16,23,0.696,4,7,0.571,10,13,0.769,0,5,5,4,3,0,2,3,46,39.2,16,3,2006-03-29,"Regular Season","Lebron","James"
72,72,4,1,2006,21,92,"CLE","","MIA","W (+7)","1","45:29:00",16,25,0.64,2,6,0.333,13,14,0.929,4,8,12,9,2,0,4,3,47,43.8,13,3,2006-04-01,"Regular Season","Lebron","James"
73,73,4,2,2006,21,93,"CLE","@","CHA","W (+4)","1","41:17:00",13,24,0.542,2,5,0.4,7,9,0.778,1,11,12,8,1,2,3,5,35,29.6,2,3,2006-04-02,"Regular Season","Lebron","James"
74,74,4,4,2006,21,95,"CLE","","PHI","W (+33)","1","34:40:00",13,22,0.591,4,10,0.4,7,9,0.778,1,3,4,7,4,0,3,4,37,31.9,15,3,2006-04-04,"Regular Season","Lebron","James"
75,75,4,5,2006,21,96,"CLE","@","NYK","L (-2)","1","44:48:00",12,24,0.5,4,7,0.571,8,14,0.571,0,2,2,7,3,0,5,3,36,23.9,-2,3,2006-04-05,"Regular Season","Lebron","James"
76,76,4,8,2006,21,99,"CLE","@","NJN","W (+6)","1","44:09:00",12,26,0.462,0,3,0,13,16,0.813,1,4,5,7,1,0,6,5,37,22.2,5,3,2006-04-08,"Regular Season","Lebron","James"
77,77,4,10,2006,21,101,"CLE","@","NOK","W (+2)","1","42:07:00",12,24,0.5,0,3,0,8,12,0.667,1,3,4,6,0,0,2,1,32,21.8,3,3,2006-04-10,"Regular Season","Lebron","James"
78,78,4,12,2006,21,103,"CLE","@","DET","L (-23)","1","31:21:00",8,18,0.444,0,3,0,6,8,0.75,0,3,3,1,0,0,2,0,22,11.4,-11,3,2006-04-12,"Regular Season","Lebron","James"
79,79,4,16,2006,21,107,"CLE","@","WAS","L (-12)","1","29:32:00",8,16,0.5,0,0,NA,1,2,0.5,0,5,5,4,1,1,3,2,17,10.8,-17,3,2006-04-16,"Regular Season","Lebron","James"
1,1,4,22,2006,21,113,"CLE","","WAS","W (+11)","1","48:00:00",12,27,0.444,1,4,0.25,7,11,0.636,3,8,11,11,0,0,4,3,32,23.3,11,1,2006-04-22,"Playoffs","Lebron","James"
2,2,4,25,2006,21,116,"CLE","","WAS","L (-5)","1","43:28:00",7,25,0.28,1,6,0.167,11,15,0.733,2,7,9,2,2,3,10,5,26,6.7,-2,1,2006-04-25,"Playoffs","Lebron","James"
3,3,4,28,2006,21,119,"CLE","@","WAS","W (+1)","1","47:37:00",16,28,0.571,3,5,0.6,6,9,0.667,1,4,5,3,2,0,4,3,41,27.4,1,1,2006-04-28,"Playoffs","Lebron","James"
4,4,4,30,2006,21,121,"CLE","@","WAS","L (-10)","1","45:20:00",13,23,0.565,7,12,0.583,5,7,0.714,1,5,6,5,0,0,7,5,38,23,-16,1,2006-04-30,"Playoffs","Lebron","James"
5,5,5,3,2006,21,124,"CLE","","WAS","W (+1)","1","46:07:00",14,23,0.609,0,1,0,17,18,0.944,5,2,7,6,2,0,4,5,45,38.4,-4,1,2006-05-03,"Playoffs","Lebron","James"
6,6,5,5,2006,21,126,"CLE","@","WAS","W (+1)","1","53:00:00",15,25,0.6,1,6,0.167,1,3,0.333,0,7,7,7,2,1,5,4,32,22.8,1,1,2006-05-05,"Playoffs","Lebron","James"
7,7,5,7,2006,21,128,"CLE","@","DET","L (-27)","1","36:00:00",9,18,0.5,2,5,0.4,2,2,1,1,3,4,4,0,0,4,3,22,12.2,-31,1,2006-05-07,"Playoffs","Lebron","James"
8,8,5,9,2006,21,130,"CLE","@","DET","L (-6)","1","47:32:00",11,23,0.478,2,5,0.4,6,8,0.75,2,12,14,7,0,0,3,4,30,22.8,-4,1,2006-05-09,"Playoffs","Lebron","James"
9,9,5,13,2006,21,134,"CLE","","DET","W (+9)","1","48:00:00",9,18,0.5,1,4,0.25,2,2,1,0,10,10,10,4,1,4,2,21,21.9,9,1,2006-05-13,"Playoffs","Lebron","James"
10,10,5,15,2006,21,136,"CLE","","DET","W (+2)","1","48:00:00",8,23,0.348,1,2,0.5,5,10,0.5,1,7,8,9,2,2,8,3,22,10.4,2,1,2006-05-15,"Playoffs","Lebron","James"
